acceleration_autocorrelation,acceleration_change_rate,acceleration_jerk_cross_correlation,acceleration_kurtosis,acceleration_max,acceleration_mean,acceleration_median,acceleration_min,acceleration_quantile25,acceleration_quantile75,acceleration_skewness,acceleration_std,jerk_kurtosis,jerk_max,jerk_mean,jerk_median,jerk_min,jerk_quantile25,jerk_quantile75,jerk_skewness,jerk_std,num_hard_accelerations,num_hard_brakes,num_hard_turns,speed_acceleration_cross_correlation,speed_autocorrelation,speed_change_rate,speed_kurtosis,speed_max,speed_mean,speed_median,speed_min,speed_quantile25,speed_quantile75,speed_skewness,speed_std,label
0.417025841,-0.131795663,-0.125745103,-0.465265988,0.373245465,0.430925992,0.596908673,0.382371199,0.126609118,0.386307373,0.181323577,0.099689819,-0.468377135,-0.155888492,-0.559114286,-0.136562928,0.144152662,-0.242550796,-0.273043872,-0.022785342,-0.178045304,-0.212182195,-0.183857195,-0.238843469,-0.909101207,0.232247376,-0.087316053,-0.304752546,-0.512357003,-0.398896149,-0.338221282,-0.441077652,-0.36067336,-0.422119693,-0.96938756,-0.207512732,Aggressive
0.237689515,0.141495914,-0.025570651,-0.364398996,-0.107045429,-0.508010577,-0.443522406,-0.195279843,-0.586630722,-0.520138197,0.371098287,0.004814642,-0.167700448,0.008770505,-0.685404244,0.236824611,-0.59140092,-0.118700863,-0.205207931,-0.653467787,0.203682253,-0.212182195,-0.183857195,-0.238843469,1.244135548,0.200347399,-0.206045034,0.051544473,1.405980938,1.588997926,1.591764172,1.618699814,1.697921993,1.457076018,-1.328488567,-0.499455345,Aggressive
0.306991344,-0.688174516,0.695809011,0.74613482,0.455153627,0.21278379,-0.073050932,0.802550959,0.49864489,-0.569331301,2.107155873,-0.330828177,0.800923792,0.212395264,0.899186847,0.068640849,0.119987918,1.142939245,-1.015895904,0.954889664,-0.283321229,-0.212182195,-0.183857195,-0.238843469,1.798505122,0.195121432,-0.901055789,1.779087821,-1.027249174,-0.936148009,-0.922230421,-0.705218676,-0.799408102,-1.066790823,2.116144998,-0.840602119,Aggressive
0.420590013,-0.550252815,0.179778817,-0.624583933,-0.914322074,-0.768563868,-0.703310018,-0.189487466,-0.73454314,-0.617761075,-0.072984214,-0.312667802,-0.382113462,-0.646827722,0.194378123,0.183847114,0.432144329,0.67227419,-0.300987349,-0.412447781,-0.533591872,-0.212182195,-0.183857195,-0.238843469,-1.293839674,0.268277909,-0.329186559,-0.289901958,-0.757329072,-0.823353093,-0.900100537,-0.705218676,-0.799163406,-0.826923314,0.414138278,-0.085268447,Aggressive
0.420590013,-0.550252815,0.179778817,-0.624583933,-0.914322074,-0.768563868,-0.703310018,-0.189487466,-0.73454314,-0.617761075,-0.072984214,-0.312667802,-0.382113462,-0.646827722,0.194378123,0.183847114,0.432144329,0.67227419,-0.300987349,-0.412447781,-0.533591872,-0.212182195,-0.183857195,-0.238843469,-1.293839674,0.268277909,-0.329186559,-0.289901958,-0.757329072,-0.823353093,-0.900100537,-0.705218676,-0.799163406,-0.826923314,0.414138278,-0.085268447,Aggressive
0.468639161,-0.431740839,1.300303086,-0.148531865,-0.908559193,-1.689977275,-2.137851136,-0.696630699,-1.44607084,-1.571212271,1.082208269,-0.14005189,-0.706462585,-0.662681613,0.545686381,0.434134638,0.57303039,0.515080603,0.176728201,-0.284315707,-0.496579701,-0.212182195,-0.183857195,-0.238843469,-0.82463659,0.277493794,0.940976869,-0.454740933,-0.141074322,-0.484068276,-0.491603252,-0.705218676,-0.716700963,-0.277520966,-0.156913885,1.286798766,Aggressive
-0.403784034,0.113533476,-0.562182774,-0.326625494,0.950655814,1.780307319,1.692334592,1.442549704,1.788856648,1.331941414,0.424412746,-0.540843878,-0.108328561,0.495152405,0.413847416,-0.300732223,-0.184541415,-0.114511117,-0.137044862,0.507285135,0.230302634,-0.212182195,-0.183857195,-0.238843469,-0.81392718,0.280201467,1.28229137,-0.413557436,1.276738803,1.000299606,1.029198933,0.591427232,0.830953785,1.179974575,-0.505695862,1.332998718,Aggressive
0.529434126,-1.008754663,1.576603166,-0.288504144,-0.030533983,0.93345901,0.939054941,1.020887926,1.224111185,0.570293892,-0.502290883,-0.793761139,-0.460177336,-1.158953422,-0.843206362,-0.823309701,0.888701702,0.550315911,-1.178972129,-0.011765524,-1.105764578,-0.212182195,-0.183857195,-0.238843469,-1.718091249,0.281497731,0.096066088,-0.37920595,1.96074813,2.000942425,2.002012519,1.882392308,1.958618535,1.999427364,-0.650667737,0.218593328,Aggressive
0.069544686,2.134556671,-0.439934712,-0.467107553,1.90557683,2.015104372,2.162272234,0.667570245,1.26233647,2.373169295,-0.277243833,1.052676164,-0.58709106,1.651821893,0.877340847,0.083940412,-1.743432895,-1.684698534,2.691063151,0.053197868,1.99447393,0.332131516,-0.183857195,1.104543264,0.993575894,0.271426076,1.738696999,-0.405274703,1.227179805,0.657727248,0.507996637,0.343833127,0.322988052,0.926949875,0.015777689,1.970698793,Aggressive
-0.035234315,0.007282956,-0.85186791,-0.454168712,-0.308419038,-0.259540009,-0.376852034,0.338390336,-0.133481061,-0.43540699,0.407862534,-0.516155313,-0.642226572,-0.300781566,-0.61322618,-0.366920274,0.032583712,-0.457262344,-0.097999002,0.010614135,-0.058307422,-0.212182195,-0.183857195,-0.238843469,0.361444035,0.165064948,-0.591958247,-0.378705294,1.278907226,1.501908916,1.492694923,1.683390108,1.577611143,1.378208939,-0.790751254,-0.715510765,Aggressive
0.069544686,2.134556671,-0.439934712,-0.467107553,1.90557683,2.015104372,2.162272234,0.667570245,1.26233647,2.373169295,-0.277243833,1.052676164,-0.58709106,1.651821893,0.877340847,0.083940412,-1.743432895,-1.684698534,2.691063151,0.053197868,1.99447393,0.332131516,-0.183857195,1.104543264,0.993575894,0.271426076,1.738696999,-0.405274703,1.227179805,0.657727248,0.507996637,0.343833127,0.322988052,0.926949875,0.015777689,1.970698793,Aggressive
-0.035234315,0.007282956,-0.85186791,-0.454168712,-0.308419038,-0.259540009,-0.376852034,0.338390336,-0.133481061,-0.43540699,0.407862534,-0.516155313,-0.642226572,-0.300781566,-0.61322618,-0.366920274,0.032583712,-0.457262344,-0.097999002,0.010614135,-0.058307422,-0.212182195,-0.183857195,-0.238843469,0.361444035,0.165064948,-0.591958247,-0.378705294,1.278907226,1.501908916,1.492694923,1.683390108,1.577611143,1.378208939,-0.790751254,-0.715510765,Aggressive
-0.250551314,0.237497525,0.290001486,-0.368891654,-0.863546839,-0.732778773,-0.588923284,-0.184028746,-0.464358476,-0.863181313,-0.314503715,-0.540538493,-0.660489656,0.03728547,0.695999252,1.222112785,0.071323858,-0.12473352,0.796179735,-0.336976233,0.104735609,-0.212182195,-0.183857195,-0.238843469,-0.323635511,0.262090674,-0.353121058,-0.394407082,1.024610667,1.082451786,1.056991897,1.149349452,1.094875148,1.045766508,-0.257100351,-0.18197493,Aggressive
0.51344382,0.052614889,-0.606920227,-0.549744275,1.218182771,1.581753064,2.495057901,0.446525945,0.237872368,1.924450055,-0.511459349,1.123319461,-0.167111066,0.541800765,1.606270537,0.355307027,0.575007734,0.180158584,0.528367132,1.049956901,0.081323654,-0.212182195,-0.183857195,-0.238843469,1.35314434,0.270150331,1.407248598,-0.408042367,1.022659832,0.519432443,0.369141102,0.366514121,0.294639764,0.728894675,0.131982921,1.480156102,Aggressive
0.126877437,-0.297620041,0.77511477,0.225180317,0.340185862,0.384424605,0.103845491,0.697739537,0.575585866,0.000565002,1.376868448,-0.444240506,0.175954658,0.301008222,1.029677519,0.486860867,0.234396061,1.031991372,-0.188347277,0.508353084,-0.152155427,-0.212182195,-0.183857195,-0.238843469,1.465034876,0.239497654,-0.624157245,-0.161659036,-0.700030314,-0.652002905,-0.666587346,-0.485026772,-0.569460824,-0.71292843,0.386795717,-0.591601975,Aggressive
0.218494461,0.535336641,0.300568488,-0.478817166,0.583014965,0.960267511,1.329996733,0.508424399,0.52861264,0.962473688,-0.393940592,0.170294002,-0.368204727,0.552553116,-1.405230949,-1.74640736,-0.383368165,-0.928766016,-0.1927752,0.207132997,0.436969978,-0.212182195,-0.183857195,-0.238843469,-0.090479289,0.25833264,0.385807716,-0.465024198,0.030360521,-0.04986362,-0.127731524,-0.157368492,-0.107604267,0.070126565,-0.025062633,0.426493217,Aggressive
0.143470644,-0.71067318,0.235606763,-0.441557738,-0.537958446,0.197228005,0.331076968,0.668139325,0.507971403,-0.124549343,-0.353583552,-0.88482468,-0.341831246,-0.911008089,0.145053893,0.692646547,0.54799572,0.694526803,-0.385554109,-0.967343956,-0.753711828,-0.212182195,-0.183857195,-0.238843469,0.753357659,0.199447906,-0.810636538,-0.050458833,-0.846161414,-0.68450549,-0.676387255,-0.508831988,-0.556704684,-0.798820343,0.483540337,-0.832591323,Aggressive
0.019754605,0.458504923,-0.076274719,-0.191715241,0.668979492,0.998418317,1.126768618,0.512519789,1.11225655,0.773967127,-0.344185224,-0.106829938,0.091627243,1.080555898,0.142941096,-0.239420971,-0.02905942,-0.658724502,0.153396233,0.983397568,0.476242664,-0.212182195,-0.183857195,-0.238843469,0.28180935,0.257186392,0.329595887,-0.281723826,-0.12458234,-0.221791981,-0.201785992,-0.315939277,-0.215276378,-0.257974414,-0.23754081,0.146297255,Aggressive
0.113216543,-0.566015579,-0.307293061,-0.425830864,-0.868214937,-0.433116021,-0.399400418,0.273929766,-0.124313737,-0.681974108,-0.153225987,-0.823230261,-0.657231107,-0.696250234,-0.681506557,-0.752481779,0.575380543,0.115142888,-0.544861421,0.018277811,-0.651426468,-0.212182195,-0.183857195,-0.238843469,0.241156062,0.245832407,-0.740196084,-0.409099263,-0.358743496,-0.201807076,-0.21795661,-0.069166572,-0.113805529,-0.257527281,0.079859786,-0.627513854,Aggressive
0.089613647,-0.434899623,0.670702119,-0.414017076,-1.10325091,-0.99332904,-0.96120767,-0.164796419,-0.626401048,-1.114029484,-0.004768447,-0.761762282,-0.735354908,-0.711422731,0.374687636,1.292956806,0.564848775,0.428458942,-0.049652075,-0.645760565,-0.544624964,-0.212182195,-0.183857195,-0.238843469,0.223959652,0.276537177,-0.039240396,-0.439577986,-0.60776728,-0.632775205,-0.566916936,-0.704538864,-0.677299273,-0.584777726,-0.483370473,0.18553852,Aggressive
-0.080391994,1.994035017,-0.01972174,-0.25284297,0.52302581,-0.483106234,-0.202476244,-0.964365205,-0.798246306,-0.377925059,0.190218253,0.754284085,-0.306097966,1.177688803,0.109945949,1.336312524,-2.416158594,-0.921897738,2.395936779,-0.956663904,1.9826269,-0.212182195,-0.183857195,1.552338842,0.458273671,0.170090394,0.193055939,-0.326410617,-0.197486997,-0.163153712,-0.121777334,-0.15520204,-0.123820308,-0.209374295,-0.509433731,-0.153887679,Aggressive
0.354521729,0.035951733,-0.008909802,-0.447289283,-0.722269115,-0.735807552,-0.235994112,-0.686072252,-0.941672215,-0.495771325,-0.659739148,0.186601382,-0.137978276,0.322162452,-0.005138642,-0.271650385,0.025807417,-0.120539104,-0.102229085,0.377281163,0.097209888,-0.212182195,-0.183857195,-0.238843469,0.524654227,0.248170677,-0.171611198,-0.45439792,-0.6481853,-0.553394864,-0.403660471,-0.626650584,-0.622753799,-0.51703971,-0.814235885,0.15509824,Aggressive
-0.006860497,-1.365300353,0.071668512,-0.053050316,-1.014389351,-0.164960548,-0.171195371,0.81743964,0.401855193,-0.689434756,0.807005455,-1.371642074,-0.417046598,-1.304551197,-0.040594267,0.102374076,1.229882427,1.115359657,-1.107205469,-0.411063456,-1.37150084,-0.212182195,-0.183857195,-0.238843469,-0.849943277,0.275721035,-1.195115247,-0.389682428,-0.256629914,-0.009339615,-0.001271032,0.228488823,0.117252091,-0.134139733,-0.14884588,-0.988907744,Aggressive
0.434409592,-0.813039588,0.032103673,-0.499494551,-0.781788823,-0.306729381,-0.103962533,0.246560571,-0.126330331,-0.506287101,-0.440830758,-0.65706737,-0.471921067,-0.74640882,0.004714756,-0.148528999,0.927865501,0.576798892,-0.559335251,0.466981714,-0.843156307,-0.212182195,-0.183857195,-0.238843469,0.69142305,0.234045618,-0.746668823,-0.385946132,1.174754454,1.397797267,1.406127329,1.547239666,1.455335753,1.294499787,-0.904236818,-0.606579479,Aggressive
0.429295826,-0.685095956,-0.059139276,-0.424892945,-0.855855023,-0.599998632,-0.189773329,-0.261105142,-0.659038847,-0.697288361,-0.798786833,-0.293123188,0.302929941,-0.389707359,-0.654356023,-0.003357533,0.195952812,0.79616939,-0.837240371,-0.893417995,-0.54834674,-0.212182195,-0.183857195,-0.238843469,1.661343743,0.256917417,-0.535105386,0.173138369,-0.313781663,-0.105455631,-0.048753465,-0.128166117,0.027456768,-0.185142098,-1.643410003,-0.479545043,Aggressive
0.121560969,-0.758293158,-0.396471291,-0.348265401,-0.761763372,-0.309776444,-0.287610081,0.381122355,0.042481921,-0.678638351,0.317786012,-0.884539831,-0.21212758,-0.749943553,-0.442619433,0.356362081,0.503199016,0.413242158,-0.803896356,-0.668574539,-0.737048223,-0.212182195,-0.183857195,-0.238843469,0.9128319,0.236365476,-0.836987283,-0.32696289,-0.108149252,0.091894213,0.091151452,0.24356148,0.206549312,0.001307015,-0.469936406,-0.756790622,Aggressive
0.207253086,-0.226700568,0.344979475,0.476863781,-0.780816503,-0.503797246,-0.231043879,-0.803055863,0.298306166,-0.634605251,-1.760051556,-0.156280429,0.534128607,0.048495597,-0.733516307,0.068497043,-0.692468367,0.82507453,-0.406627667,-1.355284193,0.081002307,-0.212182195,-0.183857195,-0.238843469,1.648605053,0.201625017,-0.643412221,0.970053683,-0.302454905,-0.072083635,-0.04555304,-0.046794322,0.073659709,-0.169519718,-2.208283036,-0.699387317,Aggressive
-0.141107147,-0.048480357,-0.042188216,-0.107487977,-0.302546151,0.170841856,0.369062008,0.246096386,0.445075881,-0.116554853,-0.747368397,-0.563097212,-0.119828993,0.022340392,0.156354023,0.671671918,-0.219250918,0.290805894,0.134395995,-0.581574929,-0.033555951,-0.212182195,-0.183857195,-0.238843469,0.270394109,0.146513167,-0.614721603,-0.44100284,-1.043801017,-0.871258362,-0.838675481,-0.705218676,-0.783601313,-0.942670493,-0.428917735,-0.752524939,Aggressive
0.368945024,-0.840304162,-0.664492006,-0.412169532,-0.356488666,0.237816517,0.131572085,0.741348384,0.493868301,-0.137562766,0.52064196,-0.822378131,-0.46998432,-0.827975203,0.443691204,0.640081136,0.790519797,0.906517361,-0.412813224,-0.425468041,-0.895900855,-0.212182195,-0.183857195,-0.238843469,1.354846418,0.260240066,-0.862835025,-0.219452151,-1.009120986,-0.90094811,-0.919188828,-0.705218676,-0.799408102,-0.973485099,0.576581139,-0.650951023,Aggressive
0.066436398,0.91405368,-0.440241223,-0.082770345,1.491793741,1.444518774,1.583990961,0.461700153,1.574285372,1.11928819,-0.143878743,0.403216252,-0.047071873,1.580146836,1.07452295,-0.336155833,-0.98543802,-0.278116465,0.962111804,0.476470351,1.102634005,-0.212182195,-0.183857195,-0.238843469,0.686237739,0.268745722,0.998528635,-0.431225003,-0.137914031,-0.448920462,-0.401585548,-0.685308376,-0.696622046,-0.308260636,-0.330697319,1.107187014,Aggressive
0.299803652,1.238788464,-0.112436832,-0.557427012,0.764603041,0.460658597,0.345979896,-0.048060207,-0.292690509,1.10846162,0.102455699,1.011409273,-0.399134788,1.712912818,1.920757928,1.041112219,-0.425325075,-0.430341275,2.215449006,0.163268118,1.128491304,-0.212182195,-0.183857195,0.208952109,0.662655621,0.194905194,0.574236819,-0.485553811,-0.638361684,-0.693600959,-0.703869697,-0.702111528,-0.721478319,-0.645962318,-0.307885059,0.062797114,Aggressive
0.39724956,-0.564652491,0.080765082,-0.493726061,-0.914481884,-0.641141395,-0.332564342,-0.232770953,-0.646396348,-0.653351252,-0.552724305,-0.354451472,0.194214546,-0.716627839,0.085914413,0.479772965,0.188934167,0.707839326,-0.342058662,-1.326800336,-0.515763986,-0.212182195,-0.183857195,-0.238843469,-1.295714351,0.261815978,-0.510440308,-0.162376243,-0.8422168,-0.861088905,-0.918634573,-0.705218676,-0.799408102,-0.908970765,0.630414692,-0.289377142,Aggressive
0.189341422,0.200277385,-0.017083391,0.071081396,-0.950904869,-0.764221634,-0.403200127,-0.994696744,-0.2510246,-0.679115428,-1.327733828,0.025460231,-0.06323021,0.47064606,-0.007004424,0.62789986,-0.502507334,0.183574201,-0.193356491,-0.375796007,0.329980754,-0.212182195,-0.183857195,-0.238843469,-0.51303843,0.251087011,-0.343188244,-0.422249182,-0.757931391,-0.784771397,-0.853794205,-0.705218676,-0.785981225,-0.703290287,0.243091209,0.069636464,Aggressive
0.189341422,0.200277385,-0.017083391,0.071081396,-0.950904869,-0.764221634,-0.403200127,-0.994696744,-0.2510246,-0.679115428,-1.327733828,0.025460231,-0.06323021,0.47064606,-0.007004424,0.62789986,-0.502507334,0.183574201,-0.193356491,-0.375796007,0.329980754,-0.212182195,-0.183857195,-0.238843469,-0.51303843,0.251087011,-0.343188244,-0.422249182,-0.757931391,-0.784771397,-0.853794205,-0.705218676,-0.785981225,-0.703290287,0.243091209,0.069636464,Aggressive
0.44864597,-0.834874091,-1.566263145,0.043956508,-0.931637997,-0.373576776,-0.099493689,-0.147311455,0.317019168,-0.628320769,-1.45071313,-0.563094163,0.432783941,-0.382849435,0.892074297,0.273263802,0.977966127,1.03464969,-0.546874712,1.47008271,-0.779837509,-0.212182195,-0.183857195,-0.238843469,-1.780195049,0.253014393,-0.900594691,0.865521925,-1.026098828,-0.929892898,-0.921746229,-0.705218676,-0.799408102,-1.064178989,1.552065221,-0.806294673,Aggressive
0.219961924,-0.109163206,-0.317242741,-0.280435638,-0.917723463,-0.742126483,-0.592500903,-0.42115622,-0.385300631,-0.774588081,-0.667054331,-0.366482926,-0.724564665,-0.435552616,-0.389775332,-0.304464748,0.140157195,-0.18423536,0.087046609,-0.208867676,-0.195986771,-0.212182195,-0.183857195,-0.238843469,0.102954649,0.260348506,-0.341170211,-0.528902398,0.972174307,1.046776987,0.984926546,1.09721413,1.022827972,1.0760232,-0.177749863,-0.034838637,Aggressive
0.048926476,0.995820553,-0.062799512,-0.333946754,-0.648348231,-0.690957726,-0.386515785,-0.879340823,-0.67831043,-0.434449597,-0.653852649,0.214340314,-0.374540434,1.210949833,-0.112249582,-1.278568786,-0.396245669,-1.394790227,0.354060936,0.647725541,0.874631019,-0.212182195,-0.183857195,-0.238843469,0.070748642,0.240144521,-0.17082979,-0.532122348,-0.75775097,-0.73656623,-0.789515571,-0.705218676,-0.74328147,-0.65216025,-0.154075475,0.075126382,Aggressive
0.384747764,-1.158520391,-0.083860219,-0.39994237,-0.974385113,-0.284720892,-0.23958325,0.52722735,0.18160403,-0.668293718,-0.440728111,-1.112720697,-0.011538113,-1.036421396,-0.068250777,-0.40984666,1.195057026,0.902079682,-0.971788166,1.327783309,-1.177957201,-0.212182195,-0.183857195,-0.238843469,-0.682710918,0.263760135,-1.013217957,-0.473986308,1.698330752,1.919427515,1.85870395,2.16659494,1.998692241,1.791413422,0.05942442,-0.772448318,Aggressive
0.368640751,-0.061430423,-0.080638661,-0.27829047,-1.115618158,-1.16771933,-0.651846784,-1.219390051,-1.136190379,-0.87759676,-0.90946892,0.211517876,0.39425493,0.645736066,-0.099913278,-0.669323548,0.488599186,-0.09588772,-0.98990715,1.415552984,0.081707682,-0.212182195,-0.183857195,-0.238843469,0.964356919,0.265720377,0.209295405,-0.370467897,1.560682831,1.607996795,1.707104125,1.413303923,1.508350598,1.648618011,-0.931458136,0.568421004,Aggressive
0.469037065,0.09330908,-0.360098667,-0.602892819,1.360011185,1.350764079,1.171879188,0.729533918,0.503312006,2.120679902,0.286741695,1.016951944,0.085447763,0.824566548,0.925335451,-0.069717463,0.136623381,0.224715942,-0.459013861,1.105053963,0.308872866,-0.212182195,-0.183857195,-0.238843469,1.340594641,0.265847997,0.711609968,-0.311616044,-0.263967174,-0.689228952,-0.903683769,-0.705218676,-0.799391944,-0.545279526,0.409062916,1.040360968,Aggressive
0.548550928,-0.510503108,0.535901523,-0.348900354,1.239723345,0.860744488,0.008527545,0.908944941,0.505739912,1.185561796,0.960046266,0.649555467,-0.281767949,-0.388112849,1.56124076,0.225503722,0.308944159,1.179325797,0.77849513,-0.262179802,-0.438636539,-0.212182195,-0.183857195,-0.238843469,1.861045726,0.269253983,-0.010044801,0.237448215,-0.596402416,-0.846221649,-0.920450412,-0.705218676,-0.799104484,-0.935159772,1.044941603,0.023011593,Aggressive
0.25007314,-1.095135123,-0.246598464,-0.250512057,-1.047325749,-0.507894725,-0.553868125,0.470784246,-0.02812819,-0.917255907,0.808506398,-1.126426667,-0.411220582,-1.115715791,0.088192389,0.299471113,0.960382101,0.975026897,-0.7580917,-0.796353363,-1.115817942,-0.212182195,-0.183857195,-0.238843469,0.351428185,0.272377283,-0.723269096,-0.27270927,0.931025801,1.090481534,1.091787701,1.222150146,1.17378236,0.970966906,-0.530098308,-0.639063627,Aggressive
