acceleration_autocorrelation,acceleration_change_rate,acceleration_jerk_cross_correlation,acceleration_kurtosis,acceleration_max,acceleration_mean,acceleration_median,acceleration_min,acceleration_quantile25,acceleration_quantile75,acceleration_skewness,acceleration_std,jerk_kurtosis,jerk_max,jerk_mean,jerk_median,jerk_min,jerk_quantile25,jerk_quantile75,jerk_skewness,jerk_std,num_hard_accelerations,num_hard_brakes,num_hard_turns,speed_acceleration_cross_correlation,speed_autocorrelation,speed_change_rate,speed_kurtosis,speed_max,speed_mean,speed_median,speed_min,speed_quantile25,speed_quantile75,speed_skewness,speed_std,label,analysis
0.3108518147955336,0.0592023977431368,0.0960645361383296,-0.5410138252427581,0.9777978876249532,1.115988055204795,0.9197845177664512,0.9185904850861843,0.7090129909283933,1.216250680245695,0.3034224880114436,0.2592908376489329,0.5473755423155928,0.8894466416425794,-0.2137644580490015,-0.7958316276933062,0.1631010848518745,-0.3358457496819491,-1.0388845168572198,1.4827329258969182,0.2913180361588046,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,-1.2963540867126822,0.2716430647662494,0.3610523149570869,-0.3075527452349626,1.4566869164266871,1.5146130647768297,1.6241044556368438,1.231228107674689,1.4459838293256444,1.5728328027109757,-0.9922779509043504,0.6483162008955178,Aggressive,"The driver exhibits a driving style characterized by moderate to high values in speed metrics and acceleration mean, suggesting a tendency to maintain higher speeds and consistent acceleration. The low number of hard accelerations, brakes, and turns, combined with a generally positive skew in acceleration and speed, points towards a controlled yet assertive driving style. This balance of higher speeds and smooth driving dynamics without frequent aggressive maneuvers aligns more with an Assertive driving style."
0.2620952771663914,1.7394632996545225,-0.0532647026644389,-0.1593203505111375,-0.2904017941419399,-1.5363776678125378,-1.1941480150669177,-2.537720584618745,-1.5700557667549924,-0.8534088974342638,-0.6809705359023471,1.2970442606399804,-0.5852467871633692,1.3387938574116696,-1.7958049304792183,-1.772653440192143,-1.321938738788321,-2.330812792287559,1.3765412637417045,-0.069069620770994,1.587384934127044,-0.2121821954712471,2.4459070948971275,-0.2388434693412601,1.726297788751726,0.2655836096153077,0.9765351660686132,0.0720191765155495,1.4565436503243006,1.5183289828393234,1.6101736214324058,1.0580016783904935,1.5443405170283095,1.520214941985111,-1.4355331279549306,0.5860752482719389,Aggressive,"The driver exhibits a moderate acceleration autocorrelation with a high acceleration change rate, indicating frequent and significant changes in acceleration. The high number of hard brakes and a positive speed acceleration cross-correlation suggest an assertive driving style with confident and decisive speed adjustments. However, the overall speed metrics show high values with moderate variability, aligning with a more aggressive approach to maintaining and adjusting speed. Combining these factors, the driving style can be classified as assertively aggressive, leaning more towards aggressive due to the high speed and acceleration metrics."
0.3441343428432005,0.3866612299008442,0.1368733795080082,-0.4876562966342802,0.3732891018478679,0.2318353263423221,0.1951638995967207,0.0031872398467404,-0.1301231598814053,0.6430711782560024,0.2640054830985802,0.4172875710607812,-0.3116410809846633,0.5544954842334272,-0.3633673043060477,-0.8524910110375838,-0.2051712361425923,-0.5866095375329715,-0.1853744149093308,0.5086014551963324,0.3531389292288544,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,0.0026981426785431,0.2133425565632963,0.0588554209886771,-0.5133849672941467,1.4426569982996469,1.555181498908475,1.574912013499192,1.5946473572251652,1.5262761420880524,1.539326444290964,-0.5008873621015103,-0.065314065632456,Aggressive,"The driver exhibits a relatively stable and consistent driving pattern with moderate acceleration and speed characteristics. The low variability in jerk and smooth speed transitions suggest a balanced approach to driving. The negative values for hard accelerations, brakes, and turns indicate cautious behavior, aligning more with a conservative driving style. However, the overall positive mean values in speed and acceleration suggest confidence and control, leaning towards an assertive style. This combination of cautious yet controlled driving behavior suggests a Moderate driving style."
0.3093938239497386,0.6539551171630681,0.4153253417791117,0.254445117589084,-0.4891923382652554,-0.8030375701214102,-0.3852039471343429,-1.985559874849828,-0.0791072437726223,-0.6763952518988903,-1.4569120602248633,0.879737353121858,0.2237618870523894,0.5252949366756741,-1.2046218572733485,0.0819135125451458,-1.659811627166259,0.0283435271198161,0.1452778550006386,-1.2021237086358136,0.9609406824914106,-0.2121821954712471,-0.1838571952994876,0.2089521085572757,1.509281438823742,0.1475972560823746,0.0397714230189734,1.022329125388644,1.339912201143853,1.54517325754809,1.548791752305121,1.447892846466328,1.667291588205258,1.430970601360512,-2.210840335783357,-0.453160430908021,Aggressive,"This driver exhibits a moderate level of acceleration autocorrelation and a high acceleration change rate, indicating frequent changes in speed. The jerk parameters show moderate variability, suggesting occasional abrupt changes in speed but not excessively aggressive. Speed metrics reveal high average and maximum speeds with some fluctuations, suggesting assertiveness but controlled driving behavior. The presence of some hard turns indicates occasional sharp maneuvers. Overall, the driving style can be classified as Assertive, characterized by confident and decisive actions, yet maintaining control and not overly aggressive."
0.2036727345224425,0.8537905201103126,-0.6563411267059003,-0.4143658657320394,1.7317075398036272,2.176176930966893,1.8446760641296267,1.1830752725445337,1.8199537873118763,2.291273247389187,0.436769759602141,0.3614352875513387,-0.5034233224537287,0.2637864396271077,0.910247920611085,1.5015059306487095,-0.8466354204417399,-0.2372805876701513,1.7135137967770762,-0.6047518739361329,0.7117578574311639,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,0.6561729949732192,0.2763812989274884,1.8391178872228104,-0.4805482500900861,1.218376517627577,0.6855215135959934,0.6002028719569462,0.2568543104409271,0.3624149224073991,1.0462187556830718,-0.1753603162677162,2.1289084923736623,Aggressive,"The driver exhibits high acceleration mean and max values, indicating frequent and substantial acceleration. The positive speed change rate and high speed standard deviation suggest significant speed variability. Despite a moderate number of hard accelerations, brakes, and turns, the overall data points to a driving style that is assertive and somewhat aggressive, characterized by dynamic speed and acceleration behaviors, yet not extreme enough to be classified as aggressive. This style reflects confidence and decisiveness in handling the vehicle with considerable speed variations."
0.5599408299134254,-0.5965254831669277,1.0552961331329451,-0.4229287372279695,0.5154199840214261,1.1205415552955516,1.479225780068987,0.5615258118891521,0.7333340838768729,1.1425812269232154,-0.6233208602742228,0.1904466892085203,-0.6653572937296542,-0.8409088750189526,-1.4185138751833226,-0.9448189454170932,0.6433547776515044,-0.2765693872174637,-1.0459552736773448,0.0808775504449693,-0.7430953589603149,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,-1.534047601182548,0.2756843110702364,0.5738899963615637,-0.3455130551727861,2.082137949522262,2.1150004164442358,2.159398910452342,1.82514001649539,2.023203695208438,2.17504404191333,-0.8674921671781071,0.6528156892553626,Aggressive,"The driver exhibits high values in speed mean, max, and quantiles, indicating a tendency to maintain high speeds. The acceleration mean and median are also elevated, suggesting frequent and significant acceleration. Despite negative skewness in acceleration and speed, the overall aggressive acceleration and high-speed behavior, coupled with low frequency of hard accelerations, brakes, and turns, point towards an assertive driving style. This driver confidently manages high speeds and significant accelerations without extreme maneuvers, aligning with an assertive but controlled driving approach."
0.3297817379744329,0.8024201904045719,-0.3784581946912635,-0.4303932105660234,1.578142391381787,2.228894624561045,2.910890766958735,0.6108002784550705,1.497699104074779,2.343314691291718,-0.5245043464762326,0.838643740751153,-0.1554440337991192,1.4046065238801175,1.1796463786094469,-0.2238502343824799,-0.2846824285755362,-0.4991942706361835,1.0370760213383667,0.7995380510949622,0.8212545631169246,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,1.4226436909484887,0.2765014598548653,1.9748644739374253,-0.3861002672610763,1.1939203942591712,0.5174128661020457,0.3584918752346388,0.19874275160138,0.2353326411342331,0.7809423410851282,0.1528350913575871,2.0503172096607494,Aggressive,"The driver exhibits characteristics of an aggressive driving style. High values in acceleration mean, median, max, and a positive acceleration change rate suggest frequent and intense acceleration. The high speed change rate and speed standard deviation indicate significant speed fluctuations, reinforcing the aggressive nature. Negative values for the number of hard accelerations, brakes, and turns suggest less frequent extreme maneuvers, yet the overall data points to a generally aggressive behavior."
0.5881681534758012,-0.8467709934501428,-0.8090612097030656,-0.5421386656285448,0.7071519782394242,1.2708846165717598,1.3810096223163264,1.1261095098661569,1.034890718085444,1.09299465134808,0.1094873365638178,-0.2128059242972247,0.0468965062968612,-1.099848993342096,-1.5059211535296766,-1.2928505513827466,0.9160986300119152,0.2665911942546808,-1.5194127838645728,0.809440314831968,-1.1037699911915382,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,-1.86718543437781,0.2817399298531253,0.5608762782565205,-0.3261258142466955,2.1077316162697155,2.106406502345206,2.152750921504135,1.8052905741365404,2.0241844661604604,2.1505955038591065,-0.858401618595616,0.6087734281075964,Aggressive,"This driver exhibits high acceleration mean and median values, indicating frequent and significant acceleration. The high speed max, mean, and median values suggest maintaining a high speed. Despite low jerk mean and median values, which imply less frequent abrupt speed changes, the overall high speed and acceleration point to an aggressive driving style. The negative speed skewness and acceleration skewness near zero suggest a tendency toward higher speeds and moderate acceleration behavior, reinforcing the aggressive style."
0.0153762159047617,-0.2194748910708853,-1.7288202542549675,0.466243640229513,1.197194752880827,2.4750828178340694,2.598846380218541,1.408405614630509,2.5924662925292954,1.9638757466195176,-1.0445498506920292,-0.5042867706888018,0.2497767167649894,0.434986500393361,0.7710697394859573,-0.1979149532285145,0.3902646528743167,0.4352740452727244,-0.2901329054910005,1.1692527238047037,-0.0563979145468972,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,-0.1105372855821235,0.2809859253150378,2.256406348734449,-0.4099893316983918,1.3062127685631846,0.7566402181775855,0.774504242002839,0.1420544296559238,0.4401150579335441,1.04760124887127,-0.4054430176139186,2.272662377218772,Aggressive,"The driver exhibits moderate variability in acceleration and speed metrics, indicating a balanced approach to driving that is neither overly aggressive nor excessively cautious. The presence of moderate jerk values and a reasonable range of speed fluctuations suggests a driving style that is controlled and steady, but with occasional bursts of speed or quick maneuvers. Overall, this driver's behavior can be classified as Moderate, reflecting a balanced and adaptable driving style."
0.4630172249960416,0.2682641884647704,-0.0281547553618347,-0.5307649468077781,-0.9423750307414548,-2.1181998018630157,-2.3669931063130534,-1.4683879343493311,-2.4721700800519057,-1.2627413343043146,0.3735066315209514,0.7255024136162768,-0.8874375842815022,-0.304310473607497,-0.0367276645676178,-0.2028495720853748,0.2219996209324973,-0.7462853266461645,0.5036687015234684,-0.0089387577615622,0.1314852150996082,-0.2121821954712471,-0.1838571952994876,-0.2388434693412601,0.8466392695634267,0.2742276677014579,1.5621664902603558,-0.4637593775923693,0.8267715997965615,0.557890602364429,0.648250279294208,-0.0030936964984395,0.2214637450480868,0.9139732320121576,-0.5875061793366049,2.0841889429695404,Aggressive,"The driver exhibits moderate acceleration autocorrelation and a high speed change rate, indicating frequent changes in speed. The relatively high standard deviation in speed and moderate variability in acceleration metrics suggest a driving style that is neither overly cautious nor aggressive. The presence of negative hard accelerations, brakes, and turns points to a controlled driving behavior but with occasional quick maneuvers. Overall, the driving style can be classified as Moderate, balancing between cautious and assertive driving behaviors."
